OrderID,OrderDate,PostcodeDistrict,AreaGroup,OrderType,Plan,Product,UnitPrice,Quantity,Revenue,DeliverySlot,OnTime,Fulfilled,PrePostPilot,IsSubscription,IsEvening,IsOnTime,Month
838,2025-06-30,IG3,Ilford-Redbridge,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
839,2025-06-30,E9,Hackney-BethnalGreen,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,No,Yes,Post-Pilot,0,0,0,2025-06
840,2025-06-30,IG6,Ilford-Redbridge,Subscription,Elevate,Elevate,39.75,1,39.75,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-06
841,2025-06-30,E16,Docklands,OneTime,,Immunity Booster Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
842,2025-06-30,RM9,Barking-Dagenham,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-06
843,2025-07-01,IG1,Ilford-Redbridge,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
844,2025-07-01,E12,Stratford-EastHam,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
845,2025-07-01,IG3,Ilford-Redbridge,OneTime,,Immunity Booster Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
846,2025-07-01,E13,Stratford-EastHam,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
847,2025-07-01,E14,Docklands,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-07
848,2025-07-01,E13,Stratford-EastHam,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
849,2025-07-01,E10,Stratford-EastHam,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
850,2025-07-01,IG11,Ilford-Redbridge,Subscription,Essence,Essence,32.95,1,32.95,Evening,No,No,Post-Pilot,1,1,0,2025-07
851,2025-07-01,RM8,Barking-Dagenham,OneTime,,Immunity Booster Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
852,2025-07-02,RM6,Barking-Dagenham,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
853,2025-07-03,E6,Stratford-EastHam,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
854,2025-07-03,IG1,Ilford-Redbridge,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
855,2025-07-03,E11,Stratford-EastHam,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
856,2025-07-03,E3,Docklands,Subscription,Essence,Essence,32.95,1,32.95,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-07
857,2025-07-03,RM9,Barking-Dagenham,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
858,2025-07-03,IG11,Ilford-Redbridge,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
859,2025-07-03,E11,Stratford-EastHam,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
860,2025-07-04,RM9,Barking-Dagenham,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
861,2025-07-04,IG4,Ilford-Redbridge,OneTime,,Immunity Booster Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
862,2025-07-04,E6,Stratford-EastHam,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
863,2025-07-04,E7,Stratford-EastHam,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-07
864,2025-07-04,IG4,Ilford-Redbridge,Subscription,Elevate,Elevate,39.75,1,39.75,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-07
865,2025-07-04,E9,Hackney-BethnalGreen,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
866,2025-07-04,E14,Docklands,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
867,2025-07-05,IG3,Ilford-Redbridge,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
868,2025-07-05,RM9,Barking-Dagenham,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
869,2025-07-05,E13,Stratford-EastHam,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
870,2025-07-05,E1,Docklands,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
871,2025-07-06,E16,Docklands,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
872,2025-07-06,E13,Stratford-EastHam,OneTime,,Immunity Booster Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
873,2025-07-06,E1,Docklands,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
874,2025-07-06,E14,Docklands,Subscription,Elevate,Elevate,39.75,1,39.75,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-07
875,2025-07-06,E13,Stratford-EastHam,OneTime,,Hydration & Refreshment Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
876,2025-07-06,E7,Stratford-EastHam,Subscription,Essence,Essence,32.95,1,32.95,Morning,Yes,Yes,Post-Pilot,1,0,1,2025-07
877,2025-07-06,E16,Docklands,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
878,2025-07-06,E6,Stratford-EastHam,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
879,2025-07-06,E8,Hackney-BethnalGreen,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
880,2025-07-06,E14,Docklands,OneTime,,Heart-Healthy & Vitality Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
881,2025-07-07,E12,Stratford-EastHam,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
882,2025-07-07,E12,Stratford-EastHam,OneTime,,Immunity Booster Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
883,2025-07-07,E16,Docklands,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
884,2025-07-07,RM8,Barking-Dagenham,Subscription,Everjoy,Everjoy,18.99,1,18.99,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-07
885,2025-07-07,E14,Docklands,OneTime,,Glowing Skin & Healthy Hair Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
886,2025-07-07,E6,Stratford-EastHam,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Evening,Yes,Yes,Post-Pilot,0,1,1,2025-07
887,2025-07-07,E14,Docklands,OneTime,,Strength & Stamina Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
888,2025-07-07,E10,Stratford-EastHam,Subscription,Everjoy,Everjoy,18.99,1,18.99,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-07
889,2025-07-07,E1,Docklands,OneTime,,Gut Health & Digestion Friendly Platter,6.65,1,6.65,Morning,Yes,Yes,Post-Pilot,0,0,1,2025-07
890,2025-07-07,RM6,Barking-Dagenham,Subscription,Essence,Essence,32.95,1,32.95,Evening,Yes,Yes,Post-Pilot,1,1,1,2025-07
